	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
509	509	DeBERTa-base	CAL	120	0.493	0.457	
510	510	DeBERTa-large	CAL	120	0.782	0.782	
511	511	BERT-large	ALPS	120	0.536	0.522	
512	512	DeBERTa-base	CAL	120	0.571	0.561	
513	513	RoBERTa-large	Entropy	120	0.413	0.308	
514	514	DeBERTa-large	BADGE	120	0.758	0.754	
515	515	RoBERTa-base	CAL	120	0.562	0.561	
516	516	RoBERTa-large	ALPS	120	0.469	0.454	
517	517	RoBERTa-large	BADGE	120	0.398	0.350	
518	518	RoBERTa-large	CAL	120	0.540	0.536	
519	519	BERT-base	Entropy	120	0.462	0.380	
520	520	BERT-base	CAL	120	0.527	0.462	
521	521	BERT-base	BADGE	120	0.496	0.434	
522	522	RoBERTa-large	CAL	120	0.522	0.521	
523	523	RoBERTa-base	BADGE	120	0.484	0.476	
524	524	BERT-base	CAL	120	0.476	0.396	
525	525	RoBERTa-large	CAL	120	0.547	0.527	
526	526	DeBERTa-large	CAL	120	0.673	0.660	
527	527	DeBERTa-base	CAL	120	0.509	0.485	
528	528	RoBERTa-base	Entropy	120	0.498	0.495	
529	529	DeBERTa-base	CAL	120	0.538	0.517	
530	530	RoBERTa-base	CAL	120	0.513	0.492	
531	531	RoBERTa-large	bertKM	120	0.511	0.493	
532	532	DeBERTa-large	CAL	120	0.738	0.733	
533	533	BERT-large	CAL	120	0.513	0.468	
534	534	BERT-base	CAL	120	0.513	0.498	
535	535	DeBERTa-large	ALPS	120	0.724	0.716	
536	536	BERT-base	CAL	120	0.491	0.438	
537	537	RoBERTa-base	CAL	120	0.562	0.546	
538	538	RoBERTa-large	CAL	120	0.576	0.565	
539	539	RoBERTa-large	CAL	120	0.547	0.536	
540	540	RoBERTa-large	CAL	130	0.544	0.527	
541	541	BERT-large	CAL	130	0.540	0.503	
542	542	BERT-large	CAL	130	0.491	0.398	
543	543	RoBERTa-large	CAL	130	0.540	0.500	
544	544	BERT-large	ALPS	130	0.553	0.547	
545	545	BERT-large	CAL	130	0.524	0.446	
546	546	RoBERTa-large	Entropy	130	0.387	0.288	
547	547	BERT-large	CAL	130	0.536	0.500	
548	548	RoBERTa-large	bertKM	130	0.553	0.533	
549	549	BERT-large	CAL	130	0.476	0.438	
550	550	DeBERTa-large	CAL	130	0.740	0.738	
551	551	RoBERTa-large	CAL	130	0.500	0.460	
552	552	BERT-large	CAL	130	0.453	0.358	
553	553	BERT-large	CAL	130	0.547	0.528	
554	554	BERT-large	BADGE	130	0.531	0.497	
555	555	DeBERTa-large	Entropy	130	0.771	0.771	
556	556	DeBERTa-large	bertKM	130	0.753	0.752	
557	557	BERT-base	CAL	130	0.553	0.548	
558	558	BERT-large	CAL	130	0.551	0.482	
559	559	BERT-large	Density	130	0.456	0.366	
560	560	DeBERTa-large	CAL	130	0.727	0.717	
561	561	RoBERTa-large	CAL	130	0.596	0.579	
562	562	DeBERTa-large	CAL	130	0.711	0.696	
563	563	RoBERTa-base	CAL	130	0.516	0.495	
564	564	BERT-large	CAL	130	0.518	0.493	
565	565	RoBERTa-base	CAL	130	0.518	0.487	
566	566	BERT-base	CAL	130	0.518	0.490	
567	567	DeBERTa-large	CAL	130	0.736	0.730	
568	568	BERT-large	bertKM	130	0.524	0.489	
569	569	RoBERTa-large	ALPS	130	0.491	0.415	
570	570	BERT-large	Entropy	130	0.584	0.571	
571	571	RoBERTa-large	CAL	130	0.527	0.491	
572	572	BERT-base	CAL	130	0.524	0.504	
573	573	BERT-large	CAL	130	0.529	0.514	
574	574	RoBERTa-base	Density	130	0.444	0.345	
575	575	RoBERTa-large	CAL	130	0.518	0.491	
576	576	DeBERTa-base	Entropy	130	0.569	0.568	
577	577	RoBERTa-base	CAL	130	0.549	0.542	
578	578	DeBERTa-large	CAL	130	0.773	0.772	
579	579	DeBERTa-large	CAL	130	0.716	0.706	
580	580	DeBERTa-large	CAL	130	0.733	0.728	
581	581	RoBERTa-large	CAL	130	0.591	0.580	
582	582	DeBERTa-base	CAL	130	0.522	0.502	
583	583	DeBERTa-base	CAL	130	0.518	0.481	
584	584	BERT-base	Entropy	130	0.487	0.413	
585	585	RoBERTa-large	BADGE	130	0.467	0.450	
586	586	RoBERTa-base	Entropy	130	0.518	0.514	
587	587	RoBERTa-large	CAL	130	0.451	0.384	
588	588	RoBERTa-base	bertKM	130	0.498	0.497	
589	589	BERT-base	bertKM	130	0.527	0.505	
590	590	DeBERTa-base	CAL	130	0.558	0.534	
591	591	DeBERTa-large	CAL	130	0.749	0.750	
592	592	DeBERTa-base	bertKM	130	0.567	0.559	
593	593	DeBERTa-base	CAL	130	0.571	0.555	
594	594	DeBERTa-base	CAL	130	0.560	0.555	
595	595	DeBERTa-base	Density	130	0.456	0.361	
596	596	BERT-base	CAL	130	0.556	0.507	
597	597	DeBERTa-base	BADGE	130	0.591	0.568	
598	598	RoBERTa-large	CAL	130	0.467	0.458	
599	599	RoBERTa-base	CAL	130	0.556	0.554	
600	600	RoBERTa-base	CAL	130	0.547	0.543	
601	601	RoBERTa-base	CAL	130	0.573	0.563	
602	602	DeBERTa-base	CAL	130	0.613	0.609	
603	603	BERT-base	ALPS	130	0.500	0.461	
604	604	BERT-base	CAL	130	0.549	0.531	
605	605	BERT-base	CAL	130	0.582	0.562	
606	606	BERT-base	CAL	130	0.529	0.498	
607	607	RoBERTa-base	ALPS	130	0.524	0.515	
608	608	DeBERTa-large	Density	130	0.553	0.443	
609	609	BERT-base	CAL	130	0.569	0.547	
610	610	RoBERTa-base	CAL	130	0.551	0.542	
611	611	DeBERTa-large	CAL	130	0.764	0.762	
612	612	BERT-base	Density	130	0.476	0.382	
613	613	DeBERTa-large	CAL	130	0.740	0.740	
614	614	DeBERTa-large	ALPS	130	0.700	0.691	
615	615	BERT-base	CAL	130	0.504	0.455	
616	616	DeBERTa-base	CAL	130	0.587	0.571	
617	617	RoBERTa-base	CAL	130	0.560	0.548	
618	618	BERT-base	CAL	130	0.580	0.578	
619	619	RoBERTa-base	CAL	130	0.558	0.558	
620	620	DeBERTa-base	CAL	130	0.531	0.520	
621	621	RoBERTa-base	BADGE	130	0.540	0.539	
622	622	RoBERTa-large	Density	130	0.353	0.252	
623	623	RoBERTa-large	CAL	130	0.507	0.481	
624	624	RoBERTa-base	CAL	130	0.522	0.510	
625	625	DeBERTa-base	CAL	130	0.567	0.548	
626	626	DeBERTa-base	CAL	130	0.478	0.440	
627	627	BERT-base	BADGE	130	0.520	0.457	
628	628	DeBERTa-base	ALPS	130	0.516	0.485	
629	629	DeBERTa-large	BADGE	130	0.778	0.777	
630	630	RoBERTa-large	bertKM	140	0.429	0.338	
631	631	BERT-base	CAL	140	0.507	0.478	
632	632	RoBERTa-large	CAL	140	0.427	0.352	
633	633	BERT-base	CAL	140	0.576	0.573	
634	634	RoBERTa-large	CAL	140	0.553	0.544	
635	635	DeBERTa-large	CAL	140	0.642	0.611	
636	636	DeBERTa-base	CAL	140	0.589	0.576	
637	637	DeBERTa-base	Entropy	140	0.587	0.582	
638	638	DeBERTa-base	CAL	140	0.562	0.558	
639	639	DeBERTa-large	CAL	140	0.780	0.779	
640	640	RoBERTa-large	CAL	140	0.587	0.582	
641	641	DeBERTa-large	ALPS	140	0.758	0.755	
642	642	RoBERTa-large	CAL	140	0.500	0.469	
643	643	DeBERTa-large	CAL	140	0.758	0.756	
644	644	DeBERTa-large	Density	140	0.573	0.464	
645	645	RoBERTa-large	CAL	140	0.529	0.517	
646	646	RoBERTa-large	CAL	140	0.529	0.518	
647	647	RoBERTa-base	CAL	140	0.522	0.512	
648	648	BERT-large	CAL	140	0.536	0.469	
649	649	DeBERTa-base	CAL	140	0.544	0.533	
650	650	DeBERTa-base	CAL	140	0.560	0.543	
651	651	DeBERTa-base	CAL	140	0.531	0.509	
652	652	DeBERTa-large	bertKM	140	0.760	0.756	
653	653	DeBERTa-large	BADGE	140	0.744	0.738	
654	654	BERT-large	CAL	140	0.513	0.458	
655	655	RoBERTa-base	CAL	140	0.567	0.561	
656	656	RoBERTa-large	CAL	140	0.560	0.552	
657	657	BERT-base	CAL	140	0.556	0.529	
658	658	BERT-large	Density	140	0.456	0.365	
659	659	BERT-large	CAL	140	0.529	0.460	
660	660	BERT-base	Density	140	0.498	0.400	
661	661	RoBERTa-large	CAL	140	0.629	0.631	
662	662	RoBERTa-base	CAL	140	0.513	0.499	
663	663	DeBERTa-base	CAL	140	0.604	0.591	
664	664	BERT-large	CAL	140	0.529	0.486	
665	665	RoBERTa-base	CAL	140	0.593	0.587	
666	666	BERT-base	CAL	140	0.531	0.505	
667	667	RoBERTa-large	Density	140	0.349	0.208	
668	668	RoBERTa-base	Density	140	0.473	0.378	
669	669	DeBERTa-base	bertKM	140	0.578	0.569	
670	670	BERT-large	ALPS	140	0.571	0.556	
671	671	BERT-large	BADGE	140	0.551	0.512	
672	672	RoBERTa-large	CAL	140	0.536	0.529	
673	673	BERT-base	ALPS	140	0.527	0.508	
674	674	BERT-base	CAL	140	0.542	0.524	
675	675	RoBERTa-base	bertKM	140	0.562	0.562	
676	676	DeBERTa-base	CAL	140	0.518	0.477	
677	677	BERT-large	bertKM	140	0.518	0.490	
678	678	DeBERTa-base	ALPS	140	0.496	0.468	
679	679	RoBERTa-large	CAL	140	0.549	0.518	
680	680	DeBERTa-large	CAL	140	0.771	0.771	
681	681	BERT-large	CAL	140	0.569	0.545	
682	682	BERT-base	bertKM	140	0.553	0.529	
683	683	DeBERTa-large	CAL	140	0.767	0.767	
684	684	BERT-large	CAL	140	0.504	0.417	
685	685	RoBERTa-base	CAL	140	0.589	0.589	
686	686	DeBERTa-base	BADGE	140	0.582	0.561	
687	687	DeBERTa-large	CAL	140	0.729	0.725	
688	688	BERT-large	CAL	140	0.527	0.494	
689	689	RoBERTa-large	BADGE	140	0.498	0.495	
690	690	BERT-base	CAL	140	0.531	0.498	
691	691	RoBERTa-base	Entropy	140	0.513	0.504	
692	692	DeBERTa-large	Entropy	140	0.753	0.749	
693	693	DeBERTa-large	CAL	140	0.789	0.789	
694	694	DeBERTa-base	CAL	140	0.589	0.557	
695	695	BERT-base	Entropy	140	0.509	0.442	
696	696	DeBERTa-base	CAL	140	0.507	0.485	
697	697	DeBERTa-base	Density	140	0.453	0.364	
698	698	BERT-large	CAL	140	0.564	0.546	
699	699	BERT-large	CAL	140	0.538	0.515	
700	700	BERT-large	CAL	140	0.476	0.376	
701	701	RoBERTa-base	BADGE	140	0.542	0.534	
702	702	DeBERTa-large	CAL	140	0.740	0.736	
703	703	RoBERTa-base	CAL	140	0.589	0.582	
704	704	DeBERTa-base	CAL	140	0.562	0.554	
705	705	BERT-base	CAL	140	0.518	0.505	
706	706	BERT-base	BADGE	140	0.527	0.446	
707	707	DeBERTa-large	CAL	140	0.789	0.789	
708	708	BERT-base	CAL	140	0.518	0.482	
709	709	BERT-base	CAL	140	0.533	0.505	
710	710	RoBERTa-base	CAL	140	0.558	0.552	
711	711	DeBERTa-large	CAL	140	0.791	0.789	
712	712	RoBERTa-large	Entropy	140	0.440	0.350	
713	713	BERT-large	Entropy	140	0.533	0.509	
714	714	RoBERTa-base	CAL	140	0.540	0.530	
715	715	RoBERTa-base	ALPS	140	0.531	0.526	
716	716	RoBERTa-base	CAL	140	0.516	0.505	
717	717	BERT-base	CAL	140	0.567	0.534	
718	718	RoBERTa-base	CAL	140	0.533	0.521	
719	719	RoBERTa-large	ALPS	140	0.484	0.461	
720	720	BERT-base	BADGE	150	0.536	0.473	
721	721	RoBERTa-large	CAL	150	0.518	0.508	
722	722	RoBERTa-large	CAL	150	0.540	0.525	
723	723	RoBERTa-large	CAL	150	0.571	0.567	
724	724	BERT-base	bertKM	150	0.569	0.548	
725	725	BERT-base	CAL	150	0.569	0.544	
726	726	RoBERTa-large	Density	150	0.342	0.189	
727	727	BERT-base	CAL	150	0.522	0.509	
728	728	RoBERTa-large	bertKM	150	0.596	0.601	
729	729	RoBERTa-large	CAL	150	0.533	0.508	
730	730	RoBERTa-large	BADGE	150	0.416	0.370	
731	731	BERT-base	CAL	150	0.544	0.521	
732	732	BERT-base	CAL	150	0.529	0.517	
733	733	BERT-base	CAL	150	0.529	0.501	
734	734	BERT-base	Entropy	150	0.516	0.456	
735	735	RoBERTa-large	CAL	150	0.602	0.610	
736	736	BERT-base	CAL	150	0.564	0.537	
737	737	BERT-base	CAL	150	0.531	0.491	
738	738	BERT-base	ALPS	150	0.538	0.506	
739	739	DeBERTa-large	CAL	150	0.780	0.780	
740	740	RoBERTa-large	ALPS	150	0.522	0.514	
741	741	DeBERTa-large	BADGE	150	0.751	0.745	
742	742	BERT-base	CAL	150	0.600	0.596	
743	743	DeBERTa-large	CAL	150	0.749	0.743	
744	744	BERT-large	Entropy	150	0.587	0.581	
745	745	BERT-large	CAL	150	0.416	0.328	
746	746	BERT-base	CAL	150	0.540	0.517	
747	747	RoBERTa-large	CAL	150	0.362	0.233	
748	748	RoBERTa-large	CAL	150	0.544	0.501	
749	749	BERT-base	CAL	150	0.562	0.540	
750	750	BERT-base	Density	150	0.484	0.400	
751	751	RoBERTa-large	CAL	150	0.596	0.596	
752	752	BERT-large	CAL	150	0.478	0.385	
753	753	RoBERTa-base	bertKM	150	0.547	0.544	
754	754	BERT-large	CAL	150	0.549	0.530	
755	755	DeBERTa-base	CAL	150	0.604	0.590	
756	756	RoBERTa-base	ALPS	150	0.536	0.522	
757	757	RoBERTa-base	CAL	150	0.522	0.506	
758	758	RoBERTa-base	CAL	150	0.567	0.556	
759	759	DeBERTa-base	BADGE	150	0.600	0.587	
760	760	RoBERTa-base	CAL	150	0.538	0.527	
761	761	DeBERTa-base	CAL	150	0.518	0.481	
762	762	DeBERTa-large	CAL	150	0.807	0.807	
763	763	DeBERTa-large	Entropy	150	0.733	0.732	
764	764	DeBERTa-base	CAL	150	0.582	0.567	
765	765	RoBERTa-base	CAL	150	0.589	0.578	
766	766	DeBERTa-large	CAL	150	0.709	0.697	
767	767	DeBERTa-large	CAL	150	0.716	0.703	
768	768	DeBERTa-base	ALPS	150	0.596	0.587	
769	769	DeBERTa-base	Density	150	0.478	0.378	
770	770	DeBERTa-large	ALPS	150	0.749	0.744	
771	771	RoBERTa-base	CAL	150	0.558	0.540	
772	772	RoBERTa-base	CAL	150	0.544	0.539	
773	773	BERT-large	bertKM	150	0.598	0.596	
774	774	BERT-large	CAL	150	0.604	0.585	
775	775	DeBERTa-base	CAL	150	0.520	0.497	
776	776	DeBERTa-base	CAL	150	0.564	0.550	
777	777	DeBERTa-base	Entropy	150	0.567	0.554	
778	778	DeBERTa-large	CAL	150	0.764	0.763	
779	779	BERT-large	ALPS	150	0.551	0.527	
780	780	RoBERTa-base	BADGE	150	0.578	0.569	
781	781	BERT-large	CAL	150	0.540	0.488	
782	782	RoBERTa-base	Density	150	0.467	0.374	
783	783	BERT-large	Density	150	0.489	0.401	
784	784	DeBERTa-base	CAL	150	0.589	0.583	
785	785	RoBERTa-base	CAL	150	0.558	0.556	
786	786	DeBERTa-base	CAL	150	0.542	0.525	
787	787	DeBERTa-base	CAL	150	0.567	0.559	
788	788	DeBERTa-large	bertKM	150	0.740	0.739	
789	789	BERT-large	BADGE	150	0.520	0.439	
790	790	BERT-large	CAL	150	0.544	0.490	
791	791	DeBERTa-base	bertKM	150	0.596	0.583	
792	792	BERT-large	CAL	150	0.522	0.443	
793	793	BERT-large	CAL	150	0.553	0.516	
794	794	DeBERTa-large	CAL	150	0.764	0.763	
795	795	RoBERTa-large	CAL	150	0.544	0.538	
796	796	RoBERTa-large	CAL	150	0.589	0.593	
797	797	BERT-large	CAL	150	0.631	0.604	
798	798	DeBERTa-large	Density	150	0.598	0.479	
799	799	BERT-large	CAL	150	0.544	0.516	
800	800	RoBERTa-base	CAL	150	0.549	0.546	
801	801	DeBERTa-base	CAL	150	0.591	0.573	
802	802	RoBERTa-large	Entropy	150	0.467	0.380	
803	803	DeBERTa-base	CAL	150	0.576	0.552	
804	804	DeBERTa-large	CAL	150	0.793	0.792	
805	805	DeBERTa-large	CAL	150	0.780	0.777	
806	806	DeBERTa-large	CAL	150	0.758	0.754	
807	807	RoBERTa-base	CAL	150	0.544	0.540	
808	808	RoBERTa-base	Entropy	150	0.487	0.461	
809	809	RoBERTa-base	CAL	150	0.560	0.548	
810	810	DeBERTa-base	CAL	160	0.589	0.572	
811	811	BERT-base	CAL	160	0.533	0.508	
812	812	BERT-large	CAL	160	0.567	0.525	
813	813	RoBERTa-large	ALPS	160	0.493	0.484	
814	814	RoBERTa-large	CAL	160	0.524	0.492	
815	815	DeBERTa-large	BADGE	160	0.756	0.752	
816	816	RoBERTa-large	CAL	160	0.536	0.485	
817	817	RoBERTa-large	Density	160	0.400	0.298	
818	818	DeBERTa-large	CAL	160	0.722	0.712	
819	819	BERT-base	CAL	160	0.538	0.513	
820	820	DeBERTa-large	CAL	160	0.798	0.798	
821	821	DeBERTa-base	BADGE	160	0.620	0.607	
822	822	RoBERTa-large	CAL	160	0.593	0.569	
823	823	BERT-base	CAL	160	0.549	0.540	
824	824	BERT-large	CAL	160	0.580	0.512	
825	825	RoBERTa-base	CAL	160	0.584	0.580	
826	826	RoBERTa-base	CAL	160	0.573	0.570	
827	827	RoBERTa-large	CAL	160	0.500	0.477	
828	828	BERT-large	BADGE	160	0.567	0.519	
829	829	BERT-base	CAL	160	0.571	0.547	
830	830	RoBERTa-base	CAL	160	0.504	0.493	
831	831	DeBERTa-base	CAL	160	0.589	0.570	
832	832	RoBERTa-large	CAL	160	0.527	0.505	
833	833	DeBERTa-large	Density	160	0.593	0.481	
834	834	DeBERTa-base	CAL	160	0.602	0.603	
835	835	BERT-base	CAL	160	0.536	0.515	
836	836	RoBERTa-base	CAL	160	0.564	0.563	
837	837	DeBERTa-base	CAL	160	0.587	0.569	
838	838	DeBERTa-large	CAL	160	0.776	0.777	
839	839	DeBERTa-base	Density	160	0.473	0.370	
840	840	RoBERTa-large	CAL	160	0.418	0.336	
841	841	DeBERTa-large	CAL	160	0.749	0.746	
842	842	DeBERTa-base	bertKM	160	0.613	0.603	
843	843	DeBERTa-base	ALPS	160	0.536	0.528	
844	844	DeBERTa-base	Entropy	160	0.616	0.605	
845	845	DeBERTa-large	CAL	160	0.778	0.778	
846	846	DeBERTa-base	CAL	160	0.540	0.517	
847	847	RoBERTa-base	CAL	160	0.540	0.527	
848	848	DeBERTa-base	CAL	160	0.553	0.530	
849	849	DeBERTa-base	CAL	160	0.616	0.601	
850	850	DeBERTa-large	CAL	160	0.760	0.759	
851	851	DeBERTa-large	ALPS	160	0.733	0.725	
852	852	DeBERTa-large	CAL	160	0.787	0.784	
853	853	DeBERTa-large	bertKM	160	0.716	0.708	
854	854	DeBERTa-base	CAL	160	0.602	0.587	
855	855	RoBERTa-large	CAL	160	0.538	0.452	
856	856	DeBERTa-large	CAL	160	0.798	0.797	
857	857	DeBERTa-base	CAL	160	0.542	0.518	
858	858	RoBERTa-large	CAL	160	0.578	0.577	
859	859	RoBERTa-large	BADGE	160	0.462	0.458	
860	860	RoBERTa-large	CAL	160	0.560	0.565	
861	861	DeBERTa-base	CAL	160	0.571	0.543	
862	862	BERT-base	CAL	160	0.553	0.524	
863	863	RoBERTa-base	CAL	160	0.496	0.477	
864	864	RoBERTa-large	Entropy	160	0.538	0.441	
865	865	RoBERTa-large	bertKM	160	0.558	0.537	
866	866	BERT-large	CAL	160	0.513	0.431	
867	867	RoBERTa-base	CAL	160	0.573	0.569	
868	868	BERT-base	Entropy	160	0.507	0.428	
869	869	BERT-base	ALPS	160	0.536	0.514	
870	870	BERT-base	CAL	160	0.569	0.537	
871	871	RoBERTa-base	CAL	160	0.507	0.497	
872	872	RoBERTa-base	CAL	160	0.544	0.540	
873	873	BERT-large	CAL	160	0.529	0.440	
874	874	BERT-large	CAL	160	0.504	0.404	
875	875	RoBERTa-base	ALPS	160	0.520	0.509	
876	876	RoBERTa-base	bertKM	160	0.560	0.556	
877	877	RoBERTa-base	Entropy	160	0.551	0.543	
878	878	BERT-large	CAL	160	0.604	0.590	
879	879	BERT-base	CAL	160	0.518	0.490	
880	880	RoBERTa-base	Density	160	0.453	0.359	
881	881	BERT-base	CAL	160	0.538	0.517	
882	882	BERT-large	Entropy	160	0.578	0.550	
883	883	DeBERTa-large	CAL	160	0.762	0.759	
884	884	BERT-large	CAL	160	0.584	0.552	
885	885	BERT-base	Density	160	0.504	0.412	
886	886	BERT-base	BADGE	160	0.536	0.463	
887	887	BERT-large	CAL	160	0.449	0.363	
888	888	BERT-base	CAL	160	0.591	0.590	
889	889	BERT-large	CAL	160	0.562	0.525	
890	890	BERT-large	ALPS	160	0.587	0.576	
891	891	BERT-large	bertKM	160	0.567	0.553	
892	892	RoBERTa-large	CAL	160	0.549	0.499	
893	893	DeBERTa-large	Entropy	160	0.802	0.803	
894	894	BERT-base	bertKM	160	0.533	0.504	
895	895	RoBERTa-base	BADGE	160	0.544	0.538	
896	896	BERT-large	Density	160	0.498	0.402	
897	897	RoBERTa-base	CAL	160	0.558	0.547	
898	898	DeBERTa-large	CAL	160	0.793	0.793	
899	899	BERT-large	CAL	160	0.569	0.537	
900	900	RoBERTa-base	ALPS	170	0.522	0.510	
901	901	RoBERTa-base	CAL	170	0.593	0.585	
902	902	BERT-base	CAL	170	0.556	0.525	
903	903	BERT-large	CAL	170	0.507	0.456	
904	904	BERT-base	ALPS	170	0.520	0.485	
905	905	RoBERTa-large	CAL	170	0.649	0.647	
906	906	BERT-base	CAL	170	0.587	0.581	
907	907	DeBERTa-base	CAL	170	0.551	0.523	
908	908	DeBERTa-base	bertKM	170	0.580	0.563	
909	909	DeBERTa-base	Density	170	0.440	0.336	
910	910	BERT-base	CAL	170	0.576	0.557	
911	911	BERT-large	CAL	170	0.498	0.420	
912	912	RoBERTa-large	CAL	170	0.584	0.561	
913	913	DeBERTa-base	CAL	170	0.553	0.521	
914	914	DeBERTa-large	bertKM	170	0.784	0.784	
915	915	DeBERTa-large	CAL	170	0.780	0.778	
916	916	DeBERTa-base	BADGE	170	0.598	0.586	
917	917	DeBERTa-base	CAL	170	0.611	0.592	
918	918	BERT-large	CAL	170	0.571	0.556	
919	919	DeBERTa-large	ALPS	170	0.740	0.738	
920	920	RoBERTa-large	CAL	170	0.531	0.528	
921	921	BERT-large	CAL	170	0.604	0.565	
922	922	RoBERTa-large	Entropy	170	0.520	0.494	
923	923	BERT-large	Entropy	170	0.556	0.523	
924	924	RoBERTa-large	CAL	170	0.587	0.573	
925	925	BERT-large	ALPS	170	0.547	0.515	
926	926	BERT-large	CAL	170	0.598	0.564	
927	927	DeBERTa-base	CAL	170	0.620	0.605	
928	928	BERT-large	BADGE	170	0.511	0.415	
929	929	BERT-large	CAL	170	0.467	0.376	
930	930	BERT-large	Density	170	0.484	0.397	
931	931	RoBERTa-large	CAL	170	0.502	0.442	
932	932	RoBERTa-base	Entropy	170	0.502	0.491	
933	933	RoBERTa-large	CAL	170	0.578	0.569	
934	934	DeBERTa-large	CAL	170	0.756	0.752	
935	935	RoBERTa-base	CAL	170	0.593	0.589	
936	936	BERT-large	bertKM	170	0.578	0.557	
937	937	BERT-large	CAL	170	0.600	0.577	
938	938	BERT-base	Entropy	170	0.520	0.463	
939	939	DeBERTa-base	CAL	170	0.598	0.590	
940	940	BERT-base	CAL	170	0.576	0.551	
941	941	DeBERTa-base	CAL	170	0.598	0.591	
942	942	RoBERTa-base	CAL	170	0.556	0.552	
943	943	RoBERTa-base	CAL	170	0.564	0.557	
944	944	DeBERTa-base	CAL	170	0.593	0.574	
945	945	BERT-base	bertKM	170	0.562	0.558	
946	946	RoBERTa-large	bertKM	170	0.533	0.511	
947	947	RoBERTa-base	BADGE	170	0.578	0.571	
948	948	DeBERTa-large	BADGE	170	0.778	0.776	
949	949	RoBERTa-base	bertKM	170	0.596	0.596	
950	950	BERT-base	BADGE	170	0.542	0.475	
951	951	DeBERTa-base	CAL	170	0.558	0.537	
952	952	DeBERTa-large	CAL	170	0.778	0.778	
953	953	DeBERTa-large	CAL	170	0.787	0.786	
954	954	BERT-base	CAL	170	0.547	0.540	
955	955	RoBERTa-base	CAL	170	0.547	0.537	
956	956	RoBERTa-large	CAL	170	0.571	0.560	
957	957	DeBERTa-large	Entropy	170	0.793	0.792	
958	958	BERT-base	Density	170	0.489	0.404	
959	959	RoBERTa-base	Density	170	0.489	0.397	
960	960	RoBERTa-large	ALPS	170	0.536	0.472	
961	961	DeBERTa-base	CAL	170	0.562	0.528	
962	962	DeBERTa-large	CAL	170	0.742	0.738	
963	963	BERT-large	CAL	170	0.560	0.484	
964	964	RoBERTa-large	Density	170	0.398	0.289	
965	965	DeBERTa-base	Entropy	170	0.638	0.629	
966	966	RoBERTa-large	CAL	170	0.547	0.543	
967	967	BERT-base	CAL	170	0.511	0.475	
968	968	RoBERTa-large	BADGE	170	0.571	0.546	
969	969	RoBERTa-base	CAL	170	0.573	0.565	
970	970	DeBERTa-base	CAL	170	0.618	0.614	
971	971	DeBERTa-large	CAL	170	0.789	0.787	
972	972	BERT-base	CAL	170	0.571	0.540	
973	973	DeBERTa-large	CAL	170	0.769	0.764	
974	974	RoBERTa-large	CAL	170	0.669	0.668	
975	975	RoBERTa-base	CAL	170	0.580	0.577	
976	976	BERT-base	CAL	170	0.547	0.530	
977	977	DeBERTa-large	CAL	170	0.773	0.772	
978	978	RoBERTa-large	CAL	170	0.609	0.610	
979	979	BERT-large	CAL	170	0.520	0.432	
980	980	DeBERTa-large	Density	170	0.587	0.471	
981	981	DeBERTa-large	CAL	170	0.736	0.728	
982	982	DeBERTa-base	ALPS	170	0.562	0.539	
983	983	RoBERTa-base	CAL	170	0.571	0.562	
984	984	RoBERTa-base	CAL	170	0.524	0.510	
985	985	BERT-large	CAL	170	0.589	0.568	
986	986	BERT-base	CAL	170	0.576	0.573	
987	987	BERT-base	CAL	170	0.578	0.561	
988	988	RoBERTa-base	CAL	170	0.576	0.570	
989	989	DeBERTa-large	CAL	170	0.787	0.787	
990	990	BERT-base	BADGE	180	0.560	0.509	
991	991	BERT-base	CAL	180	0.560	0.547	
992	992	DeBERTa-large	Density	180	0.591	0.473	
993	993	BERT-large	CAL	180	0.527	0.435	
994	994	BERT-large	CAL	180	0.580	0.533	
995	995	BERT-large	CAL	180	0.502	0.410	
996	996	BERT-large	CAL	180	0.582	0.555	
997	997	DeBERTa-base	CAL	180	0.582	0.574	
998	998	BERT-large	ALPS	180	0.584	0.572	
999	999	DeBERTa-large	Entropy	180	0.784	0.785	
1000	1000	DeBERTa-base	Density	180	0.484	0.381	
1001	1001	BERT-large	Density	180	0.518	0.414	
1002	1002	BERT-large	CAL	180	0.542	0.434	
1003	1003	DeBERTa-base	CAL	180	0.631	0.617	
1004	1004	BERT-base	Density	180	0.509	0.420	
1005	1005	BERT-large	bertKM	180	0.622	0.622	
1006	1006	BERT-large	Entropy	180	0.602	0.599	
1007	1007	BERT-large	CAL	180	0.562	0.528	
1008	1008	DeBERTa-large	CAL	180	0.771	0.769	
1009	1009	BERT-large	CAL	180	0.598	0.585	
1010	1010	DeBERTa-large	ALPS	180	0.729	0.723	
1011	1011	BERT-base	CAL	180	0.551	0.519	
1012	1012	BERT-large	CAL	180	0.558	0.538	
1013	1013	DeBERTa-base	CAL	180	0.576	0.553	
1014	1014	DeBERTa-base	ALPS	180	0.580	0.570	
1015	1015	BERT-base	CAL	180	0.607	0.605	
1016	1016	DeBERTa-base	Entropy	180	0.593	0.586	
1017	1017	DeBERTa-base	CAL	180	0.564	0.553	
1018	1018	BERT-base	CAL	180	0.584	0.576	
1019	1019	DeBERTa-large	bertKM	180	0.784	0.784	
1020	1020	BERT-base	bertKM	180	0.580	0.567	
