	Unnamed: 0	Model	Strategy	Instance	Acc	F1
523	523	RoBERTa-base	BADGE	120	0.367	0.237
524	524	BERT-base	CAL	120	0.333	0.167
525	525	RoBERTa-large	CAL	120	0.340	0.181
526	526	DeBERTa-large	CAL	120	0.353	0.207
527	527	DeBERTa-base	CAL	120	0.333	0.171
528	528	RoBERTa-base	Entropy	120	0.396	0.282
529	529	DeBERTa-base	CAL	120	0.336	0.171
530	530	RoBERTa-base	CAL	120	0.402	0.295
531	531	RoBERTa-large	bertKM	120	0.333	0.167
532	532	DeBERTa-large	CAL	120	0.338	0.176
533	533	BERT-large	CAL	120	0.367	0.247
534	534	BERT-base	CAL	120	0.333	0.167
535	535	DeBERTa-large	ALPS	120	0.371	0.243
536	536	BERT-base	CAL	120	0.333	0.167
537	537	RoBERTa-base	CAL	120	0.338	0.177
538	538	RoBERTa-large	CAL	120	0.329	0.165
539	539	RoBERTa-large	CAL	120	0.333	0.167
540	540	RoBERTa-large	CAL	130	0.333	0.167
541	541	BERT-large	CAL	130	0.333	0.167
542	542	BERT-large	CAL	130	0.360	0.222
543	543	RoBERTa-large	CAL	130	0.338	0.176
544	544	BERT-large	ALPS	130	0.351	0.206
545	545	BERT-large	CAL	130	0.333	0.167
546	546	RoBERTa-large	Entropy	130	0.338	0.176
547	547	BERT-large	CAL	130	0.340	0.185
548	548	RoBERTa-large	bertKM	130	0.340	0.184
549	549	BERT-large	CAL	130	0.393	0.282
550	550	DeBERTa-large	CAL	130	0.344	0.190
551	551	RoBERTa-large	CAL	130	0.338	0.176
552	552	BERT-large	CAL	130	0.342	0.196
553	553	BERT-large	CAL	130	0.342	0.185
554	554	BERT-large	BADGE	130	0.336	0.171
555	555	DeBERTa-large	Entropy	130	0.411	0.318
556	556	DeBERTa-large	bertKM	130	0.382	0.259
557	557	BERT-base	CAL	130	0.333	0.167
558	558	BERT-large	CAL	130	0.333	0.167
559	559	BERT-large	Density	130	0.333	0.167
560	560	DeBERTa-large	CAL	130	0.378	0.256
561	561	RoBERTa-large	CAL	130	0.338	0.176
562	562	DeBERTa-large	CAL	130	0.396	0.278
563	563	RoBERTa-base	CAL	130	0.398	0.293
564	564	BERT-large	CAL	130	0.362	0.231
565	565	RoBERTa-base	CAL	130	0.338	0.177
566	566	BERT-base	CAL	130	0.333	0.167
567	567	DeBERTa-large	CAL	130	0.340	0.181
568	568	BERT-large	bertKM	130	0.342	0.185
569	569	RoBERTa-large	ALPS	130	0.336	0.173
570	570	BERT-large	Entropy	130	0.336	0.172
571	571	RoBERTa-large	CAL	130	0.333	0.167
572	572	BERT-base	CAL	130	0.333	0.167
573	573	BERT-large	CAL	130	0.336	0.171
574	574	RoBERTa-base	Density	130	0.333	0.167
575	575	RoBERTa-large	CAL	130	0.333	0.167
576	576	DeBERTa-base	Entropy	130	0.333	0.167
577	577	RoBERTa-base	CAL	130	0.347	0.204
578	578	DeBERTa-large	CAL	130	0.356	0.211
579	579	DeBERTa-large	CAL	130	0.347	0.195
580	580	DeBERTa-large	CAL	130	0.347	0.195
581	581	RoBERTa-large	CAL	130	0.333	0.167
582	582	DeBERTa-base	CAL	130	0.331	0.166
583	583	DeBERTa-base	CAL	130	0.342	0.189
584	584	BERT-base	Entropy	130	0.333	0.167
585	585	RoBERTa-large	BADGE	130	0.333	0.167
586	586	RoBERTa-base	Entropy	130	0.364	0.230
587	587	RoBERTa-large	CAL	130	0.364	0.238
588	588	RoBERTa-base	bertKM	130	0.362	0.226
589	589	BERT-base	bertKM	130	0.333	0.167
590	590	DeBERTa-base	CAL	130	0.333	0.167
591	591	DeBERTa-large	CAL	130	0.364	0.233
592	592	DeBERTa-base	bertKM	130	0.336	0.171
593	593	DeBERTa-base	CAL	130	0.333	0.171
594	594	DeBERTa-base	CAL	130	0.336	0.177
595	595	DeBERTa-base	Density	130	0.333	0.167
596	596	BERT-base	CAL	130	0.333	0.167
597	597	DeBERTa-base	BADGE	130	0.331	0.166
598	598	RoBERTa-large	CAL	130	0.333	0.167
599	599	RoBERTa-base	CAL	130	0.351	0.207
600	600	RoBERTa-base	CAL	130	0.380	0.265
601	601	RoBERTa-base	CAL	130	0.398	0.286
602	602	DeBERTa-base	CAL	130	0.333	0.167
603	603	BERT-base	ALPS	130	0.333	0.167
604	604	BERT-base	CAL	130	0.333	0.167
605	605	BERT-base	CAL	130	0.333	0.167
606	606	BERT-base	CAL	130	0.333	0.167
607	607	RoBERTa-base	ALPS	130	0.353	0.207
608	608	DeBERTa-large	Density	130	0.333	0.167
609	609	BERT-base	CAL	130	0.333	0.167
610	610	RoBERTa-base	CAL	130	0.344	0.190
611	611	DeBERTa-large	CAL	130	0.344	0.190
612	612	BERT-base	Density	130	0.333	0.167
613	613	DeBERTa-large	CAL	130	0.349	0.203
614	614	DeBERTa-large	ALPS	130	0.364	0.231
615	615	BERT-base	CAL	130	0.333	0.167
616	616	DeBERTa-base	CAL	130	0.336	0.171
617	617	RoBERTa-base	CAL	130	0.378	0.264
618	618	BERT-base	CAL	130	0.333	0.167
619	619	RoBERTa-base	CAL	130	0.347	0.195
620	620	DeBERTa-base	CAL	130	0.333	0.167
621	621	RoBERTa-base	BADGE	130	0.369	0.244
622	622	RoBERTa-large	Density	130	0.336	0.176
623	623	RoBERTa-large	CAL	130	0.333	0.167
624	624	RoBERTa-base	CAL	130	0.342	0.190
625	625	DeBERTa-base	CAL	130	0.333	0.167
626	626	DeBERTa-base	CAL	130	0.333	0.167
627	627	BERT-base	BADGE	130	0.333	0.167
628	628	DeBERTa-base	ALPS	130	0.333	0.167
629	629	DeBERTa-large	BADGE	130	0.336	0.172
630	630	RoBERTa-large	bertKM	140	0.340	0.188
631	631	BERT-base	CAL	140	0.329	0.171
632	632	RoBERTa-large	CAL	140	0.333	0.167
633	633	BERT-base	CAL	140	0.333	0.167
634	634	RoBERTa-large	CAL	140	0.338	0.176
635	635	DeBERTa-large	CAL	140	0.389	0.272
636	636	DeBERTa-base	CAL	140	0.336	0.171
637	637	DeBERTa-base	Entropy	140	0.333	0.167
638	638	DeBERTa-base	CAL	140	0.338	0.181
639	639	DeBERTa-large	CAL	140	0.402	0.287
640	640	RoBERTa-large	CAL	140	0.333	0.167
641	641	DeBERTa-large	ALPS	140	0.447	0.364
642	642	RoBERTa-large	CAL	140	0.342	0.185
643	643	DeBERTa-large	CAL	140	0.342	0.186
644	644	DeBERTa-large	Density	140	0.333	0.167
645	645	RoBERTa-large	CAL	140	0.367	0.236
646	646	RoBERTa-large	CAL	140	0.338	0.176
647	647	RoBERTa-base	CAL	140	0.384	0.271
648	648	BERT-large	CAL	140	0.336	0.172
649	649	DeBERTa-base	CAL	140	0.333	0.167
650	650	DeBERTa-base	CAL	140	0.336	0.172
651	651	DeBERTa-base	CAL	140	0.347	0.195
652	652	DeBERTa-large	bertKM	140	0.380	0.254
653	653	DeBERTa-large	BADGE	140	0.333	0.167
654	654	BERT-large	CAL	140	0.336	0.172
655	655	RoBERTa-base	CAL	140	0.349	0.209
656	656	RoBERTa-large	CAL	140	0.338	0.176
657	657	BERT-base	CAL	140	0.333	0.167
658	658	BERT-large	Density	140	0.333	0.167
659	659	BERT-large	CAL	140	0.333	0.167
660	660	BERT-base	Density	140	0.333	0.167
661	661	RoBERTa-large	CAL	140	0.333	0.167
662	662	RoBERTa-base	CAL	140	0.371	0.245
663	663	DeBERTa-base	CAL	140	0.333	0.167
664	664	BERT-large	CAL	140	0.336	0.171
665	665	RoBERTa-base	CAL	140	0.358	0.221
666	666	BERT-base	CAL	140	0.333	0.167
667	667	RoBERTa-large	Density	140	0.333	0.167
668	668	RoBERTa-base	Density	140	0.333	0.167
669	669	DeBERTa-base	bertKM	140	0.338	0.180
670	670	BERT-large	ALPS	140	0.331	0.166
671	671	BERT-large	BADGE	140	0.333	0.167
672	672	RoBERTa-large	CAL	140	0.340	0.181
673	673	BERT-base	ALPS	140	0.333	0.167
674	674	BERT-base	CAL	140	0.333	0.167
675	675	RoBERTa-base	bertKM	140	0.380	0.259
676	676	DeBERTa-base	CAL	140	0.331	0.166
677	677	BERT-large	bertKM	140	0.333	0.167
678	678	DeBERTa-base	ALPS	140	0.333	0.167
679	679	RoBERTa-large	CAL	140	0.340	0.181
680	680	DeBERTa-large	CAL	140	0.349	0.199
681	681	BERT-large	CAL	140	0.333	0.167
682	682	BERT-base	bertKM	140	0.333	0.167
683	683	DeBERTa-large	CAL	140	0.342	0.186
684	684	BERT-large	CAL	140	0.347	0.194
685	685	RoBERTa-base	CAL	140	0.373	0.251
686	686	DeBERTa-base	BADGE	140	0.333	0.167
687	687	DeBERTa-large	CAL	140	0.340	0.181
688	688	BERT-large	CAL	140	0.336	0.171
689	689	RoBERTa-large	BADGE	140	0.331	0.173
690	690	BERT-base	CAL	140	0.333	0.167
691	691	RoBERTa-base	Entropy	140	0.387	0.271
692	692	DeBERTa-large	Entropy	140	0.522	0.449
693	693	DeBERTa-large	CAL	140	0.356	0.214
694	694	DeBERTa-base	CAL	140	0.333	0.167
695	695	BERT-base	Entropy	140	0.333	0.167
696	696	DeBERTa-base	CAL	140	0.333	0.167
697	697	DeBERTa-base	Density	140	0.333	0.167
698	698	BERT-large	CAL	140	0.336	0.171
699	699	BERT-large	CAL	140	0.333	0.167
700	700	BERT-large	CAL	140	0.342	0.189
701	701	RoBERTa-base	BADGE	140	0.371	0.250
702	702	DeBERTa-large	CAL	140	0.362	0.229
703	703	RoBERTa-base	CAL	140	0.344	0.190
704	704	DeBERTa-base	CAL	140	0.333	0.167
705	705	BERT-base	CAL	140	0.333	0.167
706	706	BERT-base	BADGE	140	0.333	0.167
707	707	DeBERTa-large	CAL	140	0.336	0.172
708	708	BERT-base	CAL	140	0.340	0.181
709	709	BERT-base	CAL	140	0.333	0.167
710	710	RoBERTa-base	CAL	140	0.351	0.203
711	711	DeBERTa-large	CAL	140	0.342	0.186
712	712	RoBERTa-large	Entropy	140	0.333	0.167
713	713	BERT-large	Entropy	140	0.338	0.177
714	714	RoBERTa-base	CAL	140	0.358	0.216
715	715	RoBERTa-base	ALPS	140	0.367	0.237
716	716	RoBERTa-base	CAL	140	0.340	0.181
717	717	BERT-base	CAL	140	0.333	0.167
718	718	RoBERTa-base	CAL	140	0.362	0.226
719	719	RoBERTa-large	ALPS	140	0.333	0.167
720	720	BERT-base	BADGE	150	0.333	0.167
721	721	RoBERTa-large	CAL	150	0.336	0.171
722	722	RoBERTa-large	CAL	150	0.344	0.193
723	723	RoBERTa-large	CAL	150	0.336	0.172
724	724	BERT-base	bertKM	150	0.333	0.167
725	725	BERT-base	CAL	150	0.333	0.167
726	726	RoBERTa-large	Density	150	0.333	0.170
727	727	BERT-base	CAL	150	0.333	0.167
728	728	RoBERTa-large	bertKM	150	0.333	0.167
729	729	RoBERTa-large	CAL	150	0.364	0.240
730	730	RoBERTa-large	BADGE	150	0.336	0.182
731	731	BERT-base	CAL	150	0.333	0.167
732	732	BERT-base	CAL	150	0.333	0.167
733	733	BERT-base	CAL	150	0.333	0.167
734	734	BERT-base	Entropy	150	0.333	0.167
735	735	RoBERTa-large	CAL	150	0.344	0.194
736	736	BERT-base	CAL	150	0.342	0.186
737	737	BERT-base	CAL	150	0.333	0.167
738	738	BERT-base	ALPS	150	0.333	0.167
739	739	DeBERTa-large	CAL	150	0.378	0.262
740	740	RoBERTa-large	ALPS	150	0.333	0.168
741	741	DeBERTa-large	BADGE	150	0.344	0.190
742	742	BERT-base	CAL	150	0.333	0.167
743	743	DeBERTa-large	CAL	150	0.356	0.217
744	744	BERT-large	Entropy	150	0.338	0.178
745	745	BERT-large	CAL	150	0.336	0.171
746	746	BERT-base	CAL	150	0.331	0.167
747	747	RoBERTa-large	CAL	150	0.333	0.167
748	748	RoBERTa-large	CAL	150	0.344	0.190
749	749	BERT-base	CAL	150	0.333	0.167
750	750	BERT-base	Density	150	0.333	0.167
751	751	RoBERTa-large	CAL	150	0.342	0.185
752	752	BERT-large	CAL	150	0.344	0.190
753	753	RoBERTa-base	bertKM	150	0.351	0.203
754	754	BERT-large	CAL	150	0.333	0.167
755	755	DeBERTa-base	CAL	150	0.333	0.167
756	756	RoBERTa-base	ALPS	150	0.376	0.254
757	757	RoBERTa-base	CAL	150	0.373	0.253
758	758	RoBERTa-base	CAL	150	0.347	0.194
759	759	DeBERTa-base	BADGE	150	0.336	0.172
760	760	RoBERTa-base	CAL	150	0.356	0.217
761	761	DeBERTa-base	CAL	150	0.333	0.167
762	762	DeBERTa-large	CAL	150	0.353	0.208
763	763	DeBERTa-large	Entropy	150	0.516	0.471
764	764	DeBERTa-base	CAL	150	0.333	0.167
765	765	RoBERTa-base	CAL	150	0.338	0.176
766	766	DeBERTa-large	CAL	150	0.476	0.375
767	767	DeBERTa-large	CAL	150	0.464	0.361
768	768	DeBERTa-base	ALPS	150	0.333	0.167
769	769	DeBERTa-base	Density	150	0.333	0.167
770	770	DeBERTa-large	ALPS	150	0.340	0.181
771	771	RoBERTa-base	CAL	150	0.358	0.217
772	772	RoBERTa-base	CAL	150	0.358	0.226
773	773	BERT-large	bertKM	150	0.336	0.171
774	774	BERT-large	CAL	150	0.342	0.186
775	775	DeBERTa-base	CAL	150	0.331	0.166
776	776	DeBERTa-base	CAL	150	0.333	0.172
777	777	DeBERTa-base	Entropy	150	0.336	0.172
778	778	DeBERTa-large	CAL	150	0.409	0.298
779	779	BERT-large	ALPS	150	0.333	0.167
780	780	RoBERTa-base	BADGE	150	0.398	0.304
781	781	BERT-large	CAL	150	0.344	0.191
782	782	RoBERTa-base	Density	150	0.333	0.167
783	783	BERT-large	Density	150	0.333	0.167
784	784	DeBERTa-base	CAL	150	0.338	0.181
785	785	RoBERTa-base	CAL	150	0.344	0.201
786	786	DeBERTa-base	CAL	150	0.336	0.172
787	787	DeBERTa-base	CAL	150	0.331	0.166
788	788	DeBERTa-large	bertKM	150	0.389	0.271
789	789	BERT-large	BADGE	150	0.333	0.167
790	790	BERT-large	CAL	150	0.333	0.167
791	791	DeBERTa-base	bertKM	150	0.333	0.167
792	792	BERT-large	CAL	150	0.351	0.215
793	793	BERT-large	CAL	150	0.349	0.199
794	794	DeBERTa-large	CAL	150	0.342	0.186
795	795	RoBERTa-large	CAL	150	0.360	0.221
796	796	RoBERTa-large	CAL	150	0.338	0.180
797	797	BERT-large	CAL	150	0.351	0.203
798	798	DeBERTa-large	Density	150	0.333	0.167
799	799	BERT-large	CAL	150	0.336	0.171
800	800	RoBERTa-base	CAL	150	0.393	0.295
801	801	DeBERTa-base	CAL	150	0.333	0.167
802	802	RoBERTa-large	Entropy	150	0.336	0.171
803	803	DeBERTa-base	CAL	150	0.333	0.167
804	804	DeBERTa-large	CAL	150	0.358	0.218
805	805	DeBERTa-large	CAL	150	0.364	0.230
806	806	DeBERTa-large	CAL	150	0.342	0.187
807	807	RoBERTa-base	CAL	150	0.333	0.167
808	808	RoBERTa-base	Entropy	150	0.380	0.262
809	809	RoBERTa-base	CAL	150	0.382	0.263
810	810	DeBERTa-base	CAL	160	0.336	0.172
811	811	BERT-base	CAL	160	0.333	0.167
812	812	BERT-large	CAL	160	0.344	0.190
813	813	RoBERTa-large	ALPS	160	0.336	0.172
814	814	RoBERTa-large	CAL	160	0.336	0.171
815	815	DeBERTa-large	BADGE	160	0.402	0.288
816	816	RoBERTa-large	CAL	160	0.340	0.181
817	817	RoBERTa-large	Density	160	0.333	0.167
818	818	DeBERTa-large	CAL	160	0.404	0.304
819	819	BERT-base	CAL	160	0.333	0.167
820	820	DeBERTa-large	CAL	160	0.364	0.234
821	821	DeBERTa-base	BADGE	160	0.333	0.167
822	822	RoBERTa-large	CAL	160	0.333	0.167
823	823	BERT-base	CAL	160	0.333	0.167
824	824	BERT-large	CAL	160	0.340	0.181
825	825	RoBERTa-base	CAL	160	0.369	0.245
826	826	RoBERTa-base	CAL	160	0.382	0.261
827	827	RoBERTa-large	CAL	160	0.364	0.242
828	828	BERT-large	BADGE	160	0.338	0.176
829	829	BERT-base	CAL	160	0.333	0.167
830	830	RoBERTa-base	CAL	160	0.398	0.287
831	831	DeBERTa-base	CAL	160	0.331	0.166
832	832	RoBERTa-large	CAL	160	0.333	0.167
833	833	DeBERTa-large	Density	160	0.333	0.167
834	834	DeBERTa-base	CAL	160	0.338	0.179
835	835	BERT-base	CAL	160	0.340	0.181
836	836	RoBERTa-base	CAL	160	0.356	0.220
837	837	DeBERTa-base	CAL	160	0.333	0.167
838	838	DeBERTa-large	CAL	160	0.367	0.235
839	839	DeBERTa-base	Density	160	0.333	0.167
840	840	RoBERTa-large	CAL	160	0.336	0.171
841	841	DeBERTa-large	CAL	160	0.373	0.244
842	842	DeBERTa-base	bertKM	160	0.333	0.167
843	843	DeBERTa-base	ALPS	160	0.333	0.167
844	844	DeBERTa-base	Entropy	160	0.336	0.171
845	845	DeBERTa-large	CAL	160	0.342	0.185
846	846	DeBERTa-base	CAL	160	0.333	0.167
847	847	RoBERTa-base	CAL	160	0.369	0.240
848	848	DeBERTa-base	CAL	160	0.336	0.172
849	849	DeBERTa-base	CAL	160	0.333	0.167
850	850	DeBERTa-large	CAL	160	0.409	0.311
851	851	DeBERTa-large	ALPS	160	0.338	0.176
852	852	DeBERTa-large	CAL	160	0.356	0.213
853	853	DeBERTa-large	bertKM	160	0.413	0.305
854	854	DeBERTa-base	CAL	160	0.333	0.167
855	855	RoBERTa-large	CAL	160	0.333	0.167
856	856	DeBERTa-large	CAL	160	0.333	0.167
857	857	DeBERTa-base	CAL	160	0.331	0.166
858	858	RoBERTa-large	CAL	160	0.364	0.236
859	859	RoBERTa-large	BADGE	160	0.340	0.186
860	860	RoBERTa-large	CAL	160	0.353	0.207
861	861	DeBERTa-base	CAL	160	0.336	0.176
862	862	BERT-base	CAL	160	0.333	0.167
863	863	RoBERTa-base	CAL	160	0.378	0.261
864	864	RoBERTa-large	Entropy	160	0.358	0.215
865	865	RoBERTa-large	bertKM	160	0.347	0.204
866	866	BERT-large	CAL	160	0.336	0.172
867	867	RoBERTa-base	CAL	160	0.369	0.251
868	868	BERT-base	Entropy	160	0.333	0.167
869	869	BERT-base	ALPS	160	0.333	0.167
870	870	BERT-base	CAL	160	0.333	0.167
871	871	RoBERTa-base	CAL	160	0.400	0.287
872	872	RoBERTa-base	CAL	160	0.409	0.303
873	873	BERT-large	CAL	160	0.356	0.211
874	874	BERT-large	CAL	160	0.373	0.243
875	875	RoBERTa-base	ALPS	160	0.371	0.246
876	876	RoBERTa-base	bertKM	160	0.362	0.229
877	877	RoBERTa-base	Entropy	160	0.373	0.242
878	878	BERT-large	CAL	160	0.333	0.167
879	879	BERT-base	CAL	160	0.333	0.167
880	880	RoBERTa-base	Density	160	0.333	0.167
881	881	BERT-base	CAL	160	0.333	0.167
882	882	BERT-large	Entropy	160	0.342	0.191
883	883	DeBERTa-large	CAL	160	0.487	0.393
884	884	BERT-large	CAL	160	0.333	0.167
885	885	BERT-base	Density	160	0.333	0.167
886	886	BERT-base	BADGE	160	0.333	0.167
887	887	BERT-large	CAL	160	0.351	0.203
888	888	BERT-base	CAL	160	0.333	0.167
889	889	BERT-large	CAL	160	0.356	0.214
890	890	BERT-large	ALPS	160	0.333	0.167
891	891	BERT-large	bertKM	160	0.336	0.171
892	892	RoBERTa-large	CAL	160	0.349	0.198
893	893	DeBERTa-large	Entropy	160	0.482	0.427
894	894	BERT-base	bertKM	160	0.333	0.167
895	895	RoBERTa-base	BADGE	160	0.367	0.237
896	896	BERT-large	Density	160	0.333	0.167
897	897	RoBERTa-base	CAL	160	0.342	0.186
898	898	DeBERTa-large	CAL	160	0.467	0.361
899	899	BERT-large	CAL	160	0.347	0.194
900	900	RoBERTa-base	ALPS	170	0.373	0.248
901	901	RoBERTa-base	CAL	170	0.349	0.202
902	902	BERT-base	CAL	170	0.333	0.167
903	903	BERT-large	CAL	170	0.396	0.281
904	904	BERT-base	ALPS	170	0.333	0.167
905	905	RoBERTa-large	CAL	170	0.360	0.221
906	906	BERT-base	CAL	170	0.333	0.167
907	907	DeBERTa-base	CAL	170	0.333	0.167
908	908	DeBERTa-base	bertKM	170	0.342	0.189
909	909	DeBERTa-base	Density	170	0.333	0.167
910	910	BERT-base	CAL	170	0.338	0.176
911	911	BERT-large	CAL	170	0.336	0.172
912	912	RoBERTa-large	CAL	170	0.351	0.209
913	913	DeBERTa-base	CAL	170	0.333	0.167
914	914	DeBERTa-large	bertKM	170	0.416	0.311
915	915	DeBERTa-large	CAL	170	0.344	0.191
916	916	DeBERTa-base	BADGE	170	0.333	0.167
917	917	DeBERTa-base	CAL	170	0.336	0.171
918	918	BERT-large	CAL	170	0.340	0.181
919	919	DeBERTa-large	ALPS	170	0.380	0.258
920	920	RoBERTa-large	CAL	170	0.338	0.176
921	921	BERT-large	CAL	170	0.356	0.211
922	922	RoBERTa-large	Entropy	170	0.396	0.281
923	923	BERT-large	Entropy	170	0.333	0.168
924	924	RoBERTa-large	CAL	170	0.333	0.167
925	925	BERT-large	ALPS	170	0.333	0.167
926	926	BERT-large	CAL	170	0.364	0.233
927	927	DeBERTa-base	CAL	170	0.331	0.166
928	928	BERT-large	BADGE	170	0.333	0.167
929	929	BERT-large	CAL	170	0.373	0.247
930	930	BERT-large	Density	170	0.333	0.167
931	931	RoBERTa-large	CAL	170	0.344	0.197
932	932	RoBERTa-base	Entropy	170	0.380	0.256
933	933	RoBERTa-large	CAL	170	0.367	0.237
934	934	DeBERTa-large	CAL	170	0.469	0.387
935	935	RoBERTa-base	CAL	170	0.360	0.224
936	936	BERT-large	bertKM	170	0.336	0.171
937	937	BERT-large	CAL	170	0.369	0.237
938	938	BERT-base	Entropy	170	0.333	0.167
939	939	DeBERTa-base	CAL	170	0.336	0.176
940	940	BERT-base	CAL	170	0.333	0.167
941	941	DeBERTa-base	CAL	170	0.331	0.166
942	942	RoBERTa-base	CAL	170	0.344	0.194
943	943	RoBERTa-base	CAL	170	0.358	0.225
944	944	DeBERTa-base	CAL	170	0.333	0.167
945	945	BERT-base	bertKM	170	0.333	0.167
946	946	RoBERTa-large	bertKM	170	0.333	0.167
947	947	RoBERTa-base	BADGE	170	0.416	0.319
948	948	DeBERTa-large	BADGE	170	0.358	0.216
949	949	RoBERTa-base	bertKM	170	0.396	0.288
950	950	BERT-base	BADGE	170	0.333	0.167
951	951	DeBERTa-base	CAL	170	0.340	0.182
952	952	DeBERTa-large	CAL	170	0.391	0.275
953	953	DeBERTa-large	CAL	170	0.524	0.466
954	954	BERT-base	CAL	170	0.333	0.167
955	955	RoBERTa-base	CAL	170	0.382	0.277
956	956	RoBERTa-large	CAL	170	0.333	0.167
957	957	DeBERTa-large	Entropy	170	0.467	0.389
958	958	BERT-base	Density	170	0.333	0.167
959	959	RoBERTa-base	Density	170	0.333	0.167
960	960	RoBERTa-large	ALPS	170	0.336	0.172
961	961	DeBERTa-base	CAL	170	0.331	0.167
962	962	DeBERTa-large	CAL	170	0.433	0.354
963	963	BERT-large	CAL	170	0.364	0.233
964	964	RoBERTa-large	Density	170	0.336	0.171
965	965	DeBERTa-base	Entropy	170	0.333	0.167
966	966	RoBERTa-large	CAL	170	0.336	0.172
967	967	BERT-base	CAL	170	0.333	0.167
968	968	RoBERTa-large	BADGE	170	0.333	0.168
969	969	RoBERTa-base	CAL	170	0.387	0.272
970	970	DeBERTa-base	CAL	170	0.338	0.187
971	971	DeBERTa-large	CAL	170	0.420	0.331
972	972	BERT-base	CAL	170	0.333	0.167
973	973	DeBERTa-large	CAL	170	0.527	0.418
974	974	RoBERTa-large	CAL	170	0.342	0.186
975	975	RoBERTa-base	CAL	170	0.416	0.310
976	976	BERT-base	CAL	170	0.356	0.211
977	977	DeBERTa-large	CAL	170	0.422	0.317
978	978	RoBERTa-large	CAL	170	0.336	0.171
979	979	BERT-large	CAL	170	0.438	0.332
980	980	DeBERTa-large	Density	170	0.333	0.167
981	981	DeBERTa-large	CAL	170	0.433	0.355
982	982	DeBERTa-base	ALPS	170	0.333	0.167
983	983	RoBERTa-base	CAL	170	0.358	0.232
984	984	RoBERTa-base	CAL	170	0.431	0.329
985	985	BERT-large	CAL	170	0.338	0.184
986	986	BERT-base	CAL	170	0.333	0.167
987	987	BERT-base	CAL	170	0.333	0.167
988	988	RoBERTa-base	CAL	170	0.389	0.282
989	989	DeBERTa-large	CAL	170	0.451	0.359
990	990	BERT-base	BADGE	180	0.333	0.167
991	991	BERT-base	CAL	180	0.333	0.167
992	992	DeBERTa-large	Density	180	0.333	0.167
993	993	BERT-large	CAL	180	0.336	0.172
994	994	BERT-large	CAL	180	0.340	0.181
995	995	BERT-large	CAL	180	0.391	0.272
996	996	BERT-large	CAL	180	0.378	0.263
997	997	DeBERTa-base	CAL	180	0.336	0.175
998	998	BERT-large	ALPS	180	0.333	0.167
999	999	DeBERTa-large	Entropy	180	0.504	0.413
1000	1000	DeBERTa-base	Density	180	0.333	0.167
1001	1001	BERT-large	Density	180	0.333	0.167
1002	1002	BERT-large	CAL	180	0.342	0.186
1003	1003	DeBERTa-base	CAL	180	0.333	0.171
1004	1004	BERT-base	Density	180	0.333	0.167
1005	1005	BERT-large	bertKM	180	0.336	0.171
1006	1006	BERT-large	Entropy	180	0.338	0.178
1007	1007	BERT-large	CAL	180	0.342	0.187
1008	1008	DeBERTa-large	CAL	180	0.407	0.309
1009	1009	BERT-large	CAL	180	0.342	0.185
1010	1010	DeBERTa-large	ALPS	180	0.427	0.329
1011	1011	BERT-base	CAL	180	0.333	0.167
1012	1012	BERT-large	CAL	180	0.338	0.176
1013	1013	DeBERTa-base	CAL	180	0.333	0.168
1014	1014	DeBERTa-base	ALPS	180	0.333	0.167
1015	1015	BERT-base	CAL	180	0.333	0.167
1016	1016	DeBERTa-base	Entropy	180	0.336	0.171
1017	1017	DeBERTa-base	CAL	180	0.331	0.166
1018	1018	BERT-base	CAL	180	0.333	0.167
1019	1019	DeBERTa-large	bertKM	180	0.400	0.289
1020	1020	BERT-base	bertKM	180	0.333	0.167
1021	1021	BERT-base	CAL	180	0.333	0.167
1022	1022	BERT-base	CAL	180	0.333	0.167
1023	1023	BERT-large	BADGE	180	0.336	0.171
1024	1024	BERT-base	CAL	180	0.340	0.181
1025	1025	DeBERTa-base	bertKM	180	0.336	0.171
1026	1026	BERT-large	CAL	180	0.396	0.282
1027	1027	DeBERTa-base	CAL	180	0.333	0.167
1028	1028	BERT-base	ALPS	180	0.333	0.167
1029	1029	DeBERTa-large	CAL	180	0.451	0.366
1030	1030	BERT-base	Entropy	180	0.333	0.167
1031	1031	DeBERTa-large	CAL	180	0.507	0.401
1032	1032	DeBERTa-large	CAL	180	0.473	0.381
1033	1033	BERT-base	CAL	180	0.333	0.167
1034	1034	DeBERTa-base	CAL	180	0.338	0.178
1035	1035	DeBERTa-base	CAL	180	0.333	0.167
1036	1036	DeBERTa-base	CAL	180	0.336	0.177
1037	1037	DeBERTa-base	BADGE	180	0.333	0.167
1038	1038	DeBERTa-base	CAL	180	0.331	0.166
1039	1039	BERT-large	CAL	180	0.360	0.222
1040	1040	DeBERTa-base	CAL	180	0.333	0.167
1041	1041	BERT-base	CAL	180	0.333	0.167
1042	1042	BERT-base	CAL	180	0.333	0.167
1043	1043	RoBERTa-base	CAL	180	0.442	0.344
1044	1044	RoBERTa-large	CAL	180	0.333	0.167
1045	1045	DeBERTa-large	CAL	180	0.533	0.458
1046	1046	RoBERTa-base	CAL	180	0.396	0.284
1047	1047	DeBERTa-large	BADGE	180	0.380	0.254
1048	1048	RoBERTa-base	BADGE	180	0.384	0.274
1049	1049	DeBERTa-large	CAL	180	0.444	0.361
1050	1050	RoBERTa-base	CAL	180	0.378	0.265
1051	1051	RoBERTa-base	CAL	180	0.371	0.261
1052	1052	RoBERTa-base	CAL	180	0.351	0.210
