	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
500	500	RoBERTa-base	Density	120	0.318	0.196	
501	501	DeBERTa-base	CAL	120	0.427	0.345	
502	502	DeBERTa-base	CAL	120	0.391	0.311	
503	503	DeBERTa-large	CAL	120	0.547	0.533	
504	504	DeBERTa-base	CAL	120	0.396	0.315	
505	505	BERT-large	BADGE	120	0.396	0.297	
506	506	BERT-large	CAL	120	0.389	0.300	
507	507	RoBERTa-base	ALPS	120	0.444	0.427	
508	508	RoBERTa-large	Density	120	0.331	0.172	
509	509	DeBERTa-base	CAL	120	0.402	0.318	
510	510	DeBERTa-large	CAL	120	0.480	0.419	
511	511	BERT-large	ALPS	120	0.371	0.256	
512	512	DeBERTa-base	CAL	120	0.364	0.252	
513	513	RoBERTa-large	Entropy	120	0.447	0.395	
514	514	DeBERTa-large	BADGE	120	0.440	0.373	
515	515	RoBERTa-base	CAL	120	0.431	0.364	
516	516	RoBERTa-large	ALPS	120	0.378	0.278	
517	517	RoBERTa-large	BADGE	120	0.431	0.345	
518	518	RoBERTa-large	CAL	120	0.427	0.375	
519	519	BERT-base	Entropy	120	0.360	0.245	
520	520	BERT-base	CAL	120	0.387	0.289	
521	521	BERT-base	BADGE	120	0.351	0.248	
522	522	RoBERTa-large	CAL	120	0.489	0.465	
523	523	RoBERTa-base	BADGE	120	0.460	0.413	
524	524	BERT-base	CAL	120	0.342	0.208	
525	525	RoBERTa-large	CAL	120	0.427	0.354	
526	526	DeBERTa-large	CAL	120	0.413	0.330	
527	527	DeBERTa-base	CAL	120	0.396	0.325	
528	528	RoBERTa-base	Entropy	120	0.456	0.437	
529	529	DeBERTa-base	CAL	120	0.422	0.344	
530	530	RoBERTa-base	CAL	120	0.471	0.441	
531	531	RoBERTa-large	bertKM	120	0.362	0.267	
532	532	DeBERTa-large	CAL	120	0.524	0.487	
533	533	BERT-large	CAL	120	0.389	0.297	
534	534	BERT-base	CAL	120	0.344	0.233	
535	535	DeBERTa-large	ALPS	120	0.507	0.487	
536	536	BERT-base	CAL	120	0.358	0.284	
537	537	RoBERTa-base	CAL	120	0.447	0.407	
538	538	RoBERTa-large	CAL	120	0.411	0.347	
539	539	RoBERTa-large	CAL	120	0.458	0.422	
540	540	RoBERTa-large	CAL	130	0.391	0.317	
541	541	BERT-large	CAL	130	0.396	0.299	
542	542	BERT-large	CAL	130	0.393	0.316	
543	543	RoBERTa-large	CAL	130	0.480	0.463	
544	544	BERT-large	ALPS	130	0.387	0.283	
545	545	BERT-large	CAL	130	0.402	0.308	
546	546	RoBERTa-large	Entropy	130	0.438	0.367	
547	547	BERT-large	CAL	130	0.436	0.414	
548	548	RoBERTa-large	bertKM	130	0.431	0.351	
549	549	BERT-large	CAL	130	0.391	0.314	
550	550	DeBERTa-large	CAL	130	0.433	0.352	
551	551	RoBERTa-large	CAL	130	0.478	0.428	
552	552	BERT-large	CAL	130	0.387	0.295	
553	553	BERT-large	CAL	130	0.456	0.399	
554	554	BERT-large	BADGE	130	0.389	0.295	
555	555	DeBERTa-large	Entropy	130	0.409	0.327	
556	556	DeBERTa-large	bertKM	130	0.516	0.480	
557	557	BERT-base	CAL	130	0.367	0.276	
558	558	BERT-large	CAL	130	0.449	0.377	
559	559	BERT-large	Density	130	0.340	0.191	
560	560	DeBERTa-large	CAL	130	0.527	0.512	
561	561	RoBERTa-large	CAL	130	0.438	0.399	
562	562	DeBERTa-large	CAL	130	0.440	0.391	
563	563	RoBERTa-base	CAL	130	0.409	0.342	
564	564	BERT-large	CAL	130	0.398	0.313	
565	565	RoBERTa-base	CAL	130	0.387	0.315	
566	566	BERT-base	CAL	130	0.344	0.206	
567	567	DeBERTa-large	CAL	130	0.449	0.396	
568	568	BERT-large	bertKM	130	0.416	0.323	
569	569	RoBERTa-large	ALPS	130	0.382	0.314	
570	570	BERT-large	Entropy	130	0.342	0.189	
571	571	RoBERTa-large	CAL	130	0.516	0.489	
572	572	BERT-base	CAL	130	0.331	0.252	
573	573	BERT-large	CAL	130	0.407	0.327	
574	574	RoBERTa-base	Density	130	0.320	0.173	
575	575	RoBERTa-large	CAL	130	0.413	0.354	
576	576	DeBERTa-base	Entropy	130	0.393	0.305	
577	577	RoBERTa-base	CAL	130	0.398	0.332	
578	578	DeBERTa-large	CAL	130	0.482	0.414	
579	579	DeBERTa-large	CAL	130	0.342	0.199	
580	580	DeBERTa-large	CAL	130	0.378	0.259	
581	581	RoBERTa-large	CAL	130	0.444	0.410	
582	582	DeBERTa-base	CAL	130	0.393	0.302	
583	583	DeBERTa-base	CAL	130	0.416	0.355	
584	584	BERT-base	Entropy	130	0.340	0.195	
585	585	RoBERTa-large	BADGE	130	0.404	0.309	
586	586	RoBERTa-base	Entropy	130	0.478	0.472	
587	587	RoBERTa-large	CAL	130	0.496	0.450	
588	588	RoBERTa-base	bertKM	130	0.393	0.336	
589	589	BERT-base	bertKM	130	0.351	0.228	
590	590	DeBERTa-base	CAL	130	0.420	0.343	
591	591	DeBERTa-large	CAL	130	0.376	0.257	
592	592	DeBERTa-base	bertKM	130	0.424	0.348	
593	593	DeBERTa-base	CAL	130	0.404	0.326	
594	594	DeBERTa-base	CAL	130	0.378	0.300	
595	595	DeBERTa-base	Density	130	0.333	0.167	
596	596	BERT-base	CAL	130	0.393	0.301	
597	597	DeBERTa-base	BADGE	130	0.436	0.384	
598	598	RoBERTa-large	CAL	130	0.536	0.533	
599	599	RoBERTa-base	CAL	130	0.449	0.370	
600	600	RoBERTa-base	CAL	130	0.436	0.357	
601	601	RoBERTa-base	CAL	130	0.456	0.426	
602	602	DeBERTa-base	CAL	130	0.444	0.374	
603	603	BERT-base	ALPS	130	0.351	0.232	
604	604	BERT-base	CAL	130	0.340	0.206	
605	605	BERT-base	CAL	130	0.351	0.244	
606	606	BERT-base	CAL	130	0.349	0.219	
607	607	RoBERTa-base	ALPS	130	0.431	0.425	
608	608	DeBERTa-large	Density	130	0.336	0.172	
609	609	BERT-base	CAL	130	0.351	0.244	
610	610	RoBERTa-base	CAL	130	0.433	0.382	
611	611	DeBERTa-large	CAL	130	0.578	0.573	
612	612	BERT-base	Density	130	0.340	0.198	
613	613	DeBERTa-large	CAL	130	0.509	0.493	
614	614	DeBERTa-large	ALPS	130	0.513	0.496	
615	615	BERT-base	CAL	130	0.356	0.237	
616	616	DeBERTa-base	CAL	130	0.378	0.285	
617	617	RoBERTa-base	CAL	130	0.420	0.337	
618	618	BERT-base	CAL	130	0.364	0.275	
619	619	RoBERTa-base	CAL	130	0.447	0.366	
620	620	DeBERTa-base	CAL	130	0.420	0.339	
621	621	RoBERTa-base	BADGE	130	0.469	0.445	
622	622	RoBERTa-large	Density	130	0.333	0.167	
623	623	RoBERTa-large	CAL	130	0.576	0.576	
624	624	RoBERTa-base	CAL	130	0.447	0.366	
625	625	DeBERTa-base	CAL	130	0.402	0.323	
626	626	DeBERTa-base	CAL	130	0.478	0.446	
627	627	BERT-base	BADGE	130	0.360	0.269	
628	628	DeBERTa-base	ALPS	130	0.444	0.396	
629	629	DeBERTa-large	BADGE	130	0.476	0.438	
630	630	RoBERTa-large	bertKM	140	0.438	0.357	
631	631	BERT-base	CAL	140	0.340	0.210	
632	632	RoBERTa-large	CAL	140	0.507	0.494	
633	633	BERT-base	CAL	140	0.367	0.274	
634	634	RoBERTa-large	CAL	140	0.513	0.511	
635	635	DeBERTa-large	CAL	140	0.551	0.540	
636	636	DeBERTa-base	CAL	140	0.371	0.275	
637	637	DeBERTa-base	Entropy	140	0.418	0.350	
638	638	DeBERTa-base	CAL	140	0.420	0.336	
639	639	DeBERTa-large	CAL	140	0.416	0.336	
640	640	RoBERTa-large	CAL	140	0.458	0.427	
641	641	DeBERTa-large	ALPS	140	0.484	0.454	
642	642	RoBERTa-large	CAL	140	0.484	0.485	
643	643	DeBERTa-large	CAL	140	0.416	0.328	
644	644	DeBERTa-large	Density	140	0.333	0.168	
645	645	RoBERTa-large	CAL	140	0.438	0.383	
646	646	RoBERTa-large	CAL	140	0.529	0.512	
647	647	RoBERTa-base	CAL	140	0.400	0.338	
648	648	BERT-large	CAL	140	0.418	0.329	
649	649	DeBERTa-base	CAL	140	0.420	0.337	
650	650	DeBERTa-base	CAL	140	0.442	0.413	
651	651	DeBERTa-base	CAL	140	0.413	0.325	
652	652	DeBERTa-large	bertKM	140	0.529	0.506	
653	653	DeBERTa-large	BADGE	140	0.469	0.416	
654	654	BERT-large	CAL	140	0.373	0.264	
655	655	RoBERTa-base	CAL	140	0.420	0.374	
656	656	RoBERTa-large	CAL	140	0.487	0.463	
657	657	BERT-base	CAL	140	0.393	0.303	
658	658	BERT-large	Density	140	0.351	0.233	
659	659	BERT-large	CAL	140	0.438	0.371	
660	660	BERT-base	Density	140	0.338	0.187	
661	661	RoBERTa-large	CAL	140	0.578	0.579	
662	662	RoBERTa-base	CAL	140	0.424	0.339	
663	663	DeBERTa-base	CAL	140	0.424	0.355	
664	664	BERT-large	CAL	140	0.398	0.301	
665	665	RoBERTa-base	CAL	140	0.436	0.361	
666	666	BERT-base	CAL	140	0.338	0.217	
667	667	RoBERTa-large	Density	140	0.351	0.223	
668	668	RoBERTa-base	Density	140	0.318	0.184	
669	669	DeBERTa-base	bertKM	140	0.444	0.391	
670	670	BERT-large	ALPS	140	0.373	0.254	
671	671	BERT-large	BADGE	140	0.400	0.304	
672	672	RoBERTa-large	CAL	140	0.422	0.357	
673	673	BERT-base	ALPS	140	0.353	0.233	
674	674	BERT-base	CAL	140	0.362	0.267	
675	675	RoBERTa-base	bertKM	140	0.367	0.251	
676	676	DeBERTa-base	CAL	140	0.422	0.340	
677	677	BERT-large	bertKM	140	0.451	0.368	
678	678	DeBERTa-base	ALPS	140	0.420	0.352	
679	679	RoBERTa-large	CAL	140	0.482	0.458	
680	680	DeBERTa-large	CAL	140	0.527	0.512	
681	681	BERT-large	CAL	140	0.431	0.375	
682	682	BERT-base	bertKM	140	0.347	0.230	
683	683	DeBERTa-large	CAL	140	0.404	0.315	
684	684	BERT-large	CAL	140	0.396	0.302	
685	685	RoBERTa-base	CAL	140	0.429	0.352	
686	686	DeBERTa-base	BADGE	140	0.444	0.393	
687	687	DeBERTa-large	CAL	140	0.493	0.463	
688	688	BERT-large	CAL	140	0.382	0.307	
689	689	RoBERTa-large	BADGE	140	0.469	0.392	
690	690	BERT-base	CAL	140	0.358	0.249	
691	691	RoBERTa-base	Entropy	140	0.418	0.365	
692	692	DeBERTa-large	Entropy	140	0.440	0.358	
693	693	DeBERTa-large	CAL	140	0.424	0.346	
694	694	DeBERTa-base	CAL	140	0.431	0.352	
695	695	BERT-base	Entropy	140	0.342	0.213	
696	696	DeBERTa-base	CAL	140	0.382	0.289	
697	697	DeBERTa-base	Density	140	0.329	0.172	
698	698	BERT-large	CAL	140	0.389	0.293	
699	699	BERT-large	CAL	140	0.402	0.318	
700	700	BERT-large	CAL	140	0.398	0.323	
701	701	RoBERTa-base	BADGE	140	0.436	0.399	
702	702	DeBERTa-large	CAL	140	0.384	0.303	
703	703	RoBERTa-base	CAL	140	0.427	0.351	
704	704	DeBERTa-base	CAL	140	0.427	0.354	
705	705	BERT-base	CAL	140	0.362	0.289	
706	706	BERT-base	BADGE	140	0.349	0.248	
707	707	DeBERTa-large	CAL	140	0.553	0.547	
708	708	BERT-base	CAL	140	0.342	0.214	
709	709	BERT-base	CAL	140	0.391	0.298	
710	710	RoBERTa-base	CAL	140	0.487	0.462	
711	711	DeBERTa-large	CAL	140	0.533	0.501	
712	712	RoBERTa-large	Entropy	140	0.438	0.374	
713	713	BERT-large	Entropy	140	0.367	0.257	
714	714	RoBERTa-base	CAL	140	0.482	0.463	
715	715	RoBERTa-base	ALPS	140	0.447	0.434	
716	716	RoBERTa-base	CAL	140	0.398	0.338	
717	717	BERT-base	CAL	140	0.358	0.255	
718	718	RoBERTa-base	CAL	140	0.462	0.442	
719	719	RoBERTa-large	ALPS	140	0.387	0.300	
720	720	BERT-base	BADGE	150	0.351	0.252	
721	721	RoBERTa-large	CAL	150	0.413	0.340	
722	722	RoBERTa-large	CAL	150	0.467	0.392	
723	723	RoBERTa-large	CAL	150	0.520	0.523	
724	724	BERT-base	bertKM	150	0.347	0.244	
725	725	BERT-base	CAL	150	0.411	0.327	
726	726	RoBERTa-large	Density	150	0.327	0.166	
727	727	BERT-base	CAL	150	0.376	0.314	
728	728	RoBERTa-large	bertKM	150	0.367	0.267	
729	729	RoBERTa-large	CAL	150	0.544	0.542	
730	730	RoBERTa-large	BADGE	150	0.338	0.214	
731	731	BERT-base	CAL	150	0.369	0.270	
732	732	BERT-base	CAL	150	0.376	0.277	
733	733	BERT-base	CAL	150	0.349	0.228	
734	734	BERT-base	Entropy	150	0.349	0.220	
735	735	RoBERTa-large	CAL	150	0.564	0.568	
736	736	BERT-base	CAL	150	0.389	0.298	
737	737	BERT-base	CAL	150	0.338	0.203	
738	738	BERT-base	ALPS	150	0.344	0.222	
739	739	DeBERTa-large	CAL	150	0.367	0.253	
740	740	RoBERTa-large	ALPS	150	0.371	0.312	
741	741	DeBERTa-large	BADGE	150	0.489	0.457	
742	742	BERT-base	CAL	150	0.356	0.254	
743	743	DeBERTa-large	CAL	150	0.567	0.553	
744	744	BERT-large	Entropy	150	0.349	0.205	
745	745	BERT-large	CAL	150	0.396	0.324	
746	746	BERT-base	CAL	150	0.356	0.266	
747	747	RoBERTa-large	CAL	150	0.404	0.328	
748	748	RoBERTa-large	CAL	150	0.522	0.503	
749	749	BERT-base	CAL	150	0.351	0.223	
750	750	BERT-base	Density	150	0.329	0.170	
751	751	RoBERTa-large	CAL	150	0.387	0.290	
752	752	BERT-large	CAL	150	0.416	0.353	
753	753	RoBERTa-base	bertKM	150	0.396	0.335	
754	754	BERT-large	CAL	150	0.407	0.320	
755	755	DeBERTa-base	CAL	150	0.389	0.293	
756	756	RoBERTa-base	ALPS	150	0.409	0.346	
757	757	RoBERTa-base	CAL	150	0.416	0.340	
758	758	RoBERTa-base	CAL	150	0.484	0.475	
759	759	DeBERTa-base	BADGE	150	0.442	0.386	
760	760	RoBERTa-base	CAL	150	0.433	0.359	
761	761	DeBERTa-base	CAL	150	0.402	0.320	
762	762	DeBERTa-large	CAL	150	0.551	0.539	
763	763	DeBERTa-large	Entropy	150	0.436	0.354	
764	764	DeBERTa-base	CAL	150	0.402	0.325	
765	765	RoBERTa-base	CAL	150	0.442	0.370	
766	766	DeBERTa-large	CAL	150	0.504	0.482	
767	767	DeBERTa-large	CAL	150	0.529	0.509	
768	768	DeBERTa-base	ALPS	150	0.424	0.359	
769	769	DeBERTa-base	Density	150	0.336	0.190	
770	770	DeBERTa-large	ALPS	150	0.540	0.530	
771	771	RoBERTa-base	CAL	150	0.438	0.359	
772	772	RoBERTa-base	CAL	150	0.382	0.299	
773	773	BERT-large	bertKM	150	0.409	0.334	
774	774	BERT-large	CAL	150	0.493	0.453	
775	775	DeBERTa-base	CAL	150	0.424	0.370	
776	776	DeBERTa-base	CAL	150	0.464	0.427	
777	777	DeBERTa-base	Entropy	150	0.416	0.351	
778	778	DeBERTa-large	CAL	150	0.467	0.420	
779	779	BERT-large	ALPS	150	0.371	0.246	
780	780	RoBERTa-base	BADGE	150	0.464	0.436	
781	781	BERT-large	CAL	150	0.431	0.376	
782	782	RoBERTa-base	Density	150	0.340	0.251	
783	783	BERT-large	Density	150	0.340	0.198	
784	784	DeBERTa-base	CAL	150	0.418	0.341	
785	785	RoBERTa-base	CAL	150	0.442	0.410	
786	786	DeBERTa-base	CAL	150	0.424	0.344	
787	787	DeBERTa-base	CAL	150	0.429	0.346	
788	788	DeBERTa-large	bertKM	150	0.536	0.518	
789	789	BERT-large	BADGE	150	0.409	0.323	
790	790	BERT-large	CAL	150	0.431	0.359	
791	791	DeBERTa-base	bertKM	150	0.382	0.286	
792	792	BERT-large	CAL	150	0.413	0.331	
793	793	BERT-large	CAL	150	0.427	0.343	
794	794	DeBERTa-large	CAL	150	0.404	0.307	
795	795	RoBERTa-large	CAL	150	0.502	0.491	
796	796	RoBERTa-large	CAL	150	0.522	0.485	
797	797	BERT-large	CAL	150	0.484	0.461	
798	798	DeBERTa-large	Density	150	0.329	0.171	
799	799	BERT-large	CAL	150	0.416	0.334	
800	800	RoBERTa-base	CAL	150	0.413	0.372	
801	801	DeBERTa-base	CAL	150	0.418	0.335	
802	802	RoBERTa-large	Entropy	150	0.433	0.376	
803	803	DeBERTa-base	CAL	150	0.429	0.350	
804	804	DeBERTa-large	CAL	150	0.516	0.502	
805	805	DeBERTa-large	CAL	150	0.500	0.473	
806	806	DeBERTa-large	CAL	150	0.529	0.494	
807	807	RoBERTa-base	CAL	150	0.462	0.418	
808	808	RoBERTa-base	Entropy	150	0.476	0.461	
809	809	RoBERTa-base	CAL	150	0.480	0.479	
810	810	DeBERTa-base	CAL	160	0.389	0.302	
811	811	BERT-base	CAL	160	0.353	0.241	
812	812	BERT-large	CAL	160	0.418	0.337	
813	813	RoBERTa-large	ALPS	160	0.422	0.366	
814	814	RoBERTa-large	CAL	160	0.471	0.464	
815	815	DeBERTa-large	BADGE	160	0.522	0.506	
816	816	RoBERTa-large	CAL	160	0.516	0.504	
817	817	RoBERTa-large	Density	160	0.329	0.167	
818	818	DeBERTa-large	CAL	160	0.536	0.515	
819	819	BERT-base	CAL	160	0.371	0.272	
820	820	DeBERTa-large	CAL	160	0.431	0.366	
821	821	DeBERTa-base	BADGE	160	0.436	0.385	
822	822	RoBERTa-large	CAL	160	0.507	0.489	
823	823	BERT-base	CAL	160	0.378	0.292	
824	824	BERT-large	CAL	160	0.436	0.383	
825	825	RoBERTa-base	CAL	160	0.400	0.319	
826	826	RoBERTa-base	CAL	160	0.458	0.421	
827	827	RoBERTa-large	CAL	160	0.484	0.457	
828	828	BERT-large	BADGE	160	0.362	0.241	
829	829	BERT-base	CAL	160	0.349	0.223	
830	830	RoBERTa-base	CAL	160	0.478	0.471	
831	831	DeBERTa-base	CAL	160	0.438	0.365	
832	832	RoBERTa-large	CAL	160	0.409	0.344	
833	833	DeBERTa-large	Density	160	0.331	0.167	
834	834	DeBERTa-base	CAL	160	0.384	0.303	
835	835	BERT-base	CAL	160	0.362	0.263	
836	836	RoBERTa-base	CAL	160	0.411	0.328	
837	837	DeBERTa-base	CAL	160	0.382	0.280	
838	838	DeBERTa-large	CAL	160	0.382	0.284	
839	839	DeBERTa-base	Density	160	0.336	0.189	
840	840	RoBERTa-large	CAL	160	0.478	0.468	
841	841	DeBERTa-large	CAL	160	0.493	0.455	
842	842	DeBERTa-base	bertKM	160	0.409	0.325	
843	843	DeBERTa-base	ALPS	160	0.418	0.343	
844	844	DeBERTa-base	Entropy	160	0.398	0.325	
845	845	DeBERTa-large	CAL	160	0.447	0.383	
846	846	DeBERTa-base	CAL	160	0.442	0.375	
847	847	RoBERTa-base	CAL	160	0.489	0.464	
848	848	DeBERTa-base	CAL	160	0.451	0.414	
849	849	DeBERTa-base	CAL	160	0.409	0.325	
850	850	DeBERTa-large	CAL	160	0.529	0.510	
851	851	DeBERTa-large	ALPS	160	0.520	0.497	
852	852	DeBERTa-large	CAL	160	0.567	0.558	
853	853	DeBERTa-large	bertKM	160	0.558	0.548	
854	854	DeBERTa-base	CAL	160	0.440	0.358	
855	855	RoBERTa-large	CAL	160	0.429	0.401	
856	856	DeBERTa-large	CAL	160	0.487	0.416	
857	857	DeBERTa-base	CAL	160	0.429	0.381	
858	858	RoBERTa-large	CAL	160	0.569	0.570	
859	859	RoBERTa-large	BADGE	160	0.400	0.313	
860	860	RoBERTa-large	CAL	160	0.531	0.512	
861	861	DeBERTa-base	CAL	160	0.431	0.348	
862	862	BERT-base	CAL	160	0.349	0.241	
863	863	RoBERTa-base	CAL	160	0.458	0.455	
864	864	RoBERTa-large	Entropy	160	0.409	0.332	
865	865	RoBERTa-large	bertKM	160	0.358	0.238	
866	866	BERT-large	CAL	160	0.424	0.370	
867	867	RoBERTa-base	CAL	160	0.424	0.353	
868	868	BERT-base	Entropy	160	0.340	0.195	
869	869	BERT-base	ALPS	160	0.347	0.228	
870	870	BERT-base	CAL	160	0.367	0.258	
871	871	RoBERTa-base	CAL	160	0.413	0.343	
872	872	RoBERTa-base	CAL	160	0.420	0.354	
873	873	BERT-large	CAL	160	0.420	0.344	
874	874	BERT-large	CAL	160	0.393	0.312	
875	875	RoBERTa-base	ALPS	160	0.420	0.388	
876	876	RoBERTa-base	bertKM	160	0.364	0.246	
877	877	RoBERTa-base	Entropy	160	0.487	0.489	
878	878	BERT-large	CAL	160	0.444	0.388	
879	879	BERT-base	CAL	160	0.338	0.195	
880	880	RoBERTa-base	Density	160	0.333	0.174	
881	881	BERT-base	CAL	160	0.364	0.292	
882	882	BERT-large	Entropy	160	0.344	0.193	
883	883	DeBERTa-large	CAL	160	0.460	0.412	
884	884	BERT-large	CAL	160	0.411	0.327	
885	885	BERT-base	Density	160	0.336	0.173	
886	886	BERT-base	BADGE	160	0.351	0.243	
887	887	BERT-large	CAL	160	0.391	0.307	
888	888	BERT-base	CAL	160	0.351	0.241	
889	889	BERT-large	CAL	160	0.416	0.331	
890	890	BERT-large	ALPS	160	0.364	0.236	
891	891	BERT-large	bertKM	160	0.409	0.325	
892	892	RoBERTa-large	CAL	160	0.447	0.399	
893	893	DeBERTa-large	Entropy	160	0.431	0.355	
894	894	BERT-base	bertKM	160	0.338	0.197	
895	895	RoBERTa-base	BADGE	160	0.438	0.395	
896	896	BERT-large	Density	160	0.329	0.186	
897	897	RoBERTa-base	CAL	160	0.429	0.351	
898	898	DeBERTa-large	CAL	160	0.484	0.459	
899	899	BERT-large	CAL	160	0.444	0.367	
900	900	RoBERTa-base	ALPS	170	0.476	0.450	
901	901	RoBERTa-base	CAL	170	0.460	0.415	
902	902	BERT-base	CAL	170	0.369	0.272	
903	903	BERT-large	CAL	170	0.440	0.352	
904	904	BERT-base	ALPS	170	0.351	0.228	
905	905	RoBERTa-large	CAL	170	0.502	0.472	
906	906	BERT-base	CAL	170	0.356	0.254	
907	907	DeBERTa-base	CAL	170	0.424	0.340	
908	908	DeBERTa-base	bertKM	170	0.371	0.265	
909	909	DeBERTa-base	Density	170	0.340	0.184	
910	910	BERT-base	CAL	170	0.353	0.245	
911	911	BERT-large	CAL	170	0.458	0.409	
912	912	RoBERTa-large	CAL	170	0.489	0.453	
913	913	DeBERTa-base	CAL	170	0.402	0.328	
914	914	DeBERTa-large	bertKM	170	0.531	0.497	
915	915	DeBERTa-large	CAL	170	0.527	0.521	
916	916	DeBERTa-base	BADGE	170	0.422	0.355	
917	917	DeBERTa-base	CAL	170	0.436	0.349	
918	918	BERT-large	CAL	170	0.400	0.319	
919	919	DeBERTa-large	ALPS	170	0.473	0.437	
920	920	RoBERTa-large	CAL	170	0.404	0.323	
921	921	BERT-large	CAL	170	0.436	0.385	
922	922	RoBERTa-large	Entropy	170	0.429	0.372	
923	923	BERT-large	Entropy	170	0.364	0.235	
924	924	RoBERTa-large	CAL	170	0.489	0.458	
925	925	BERT-large	ALPS	170	0.373	0.257	
926	926	BERT-large	CAL	170	0.458	0.404	
927	927	DeBERTa-base	CAL	170	0.413	0.337	
928	928	BERT-large	BADGE	170	0.416	0.334	
929	929	BERT-large	CAL	170	0.393	0.324	
930	930	BERT-large	Density	170	0.347	0.219	
931	931	RoBERTa-large	CAL	170	0.538	0.514	
932	932	RoBERTa-base	Entropy	170	0.462	0.430	
933	933	RoBERTa-large	CAL	170	0.413	0.343	
934	934	DeBERTa-large	CAL	170	0.516	0.493	
935	935	RoBERTa-base	CAL	170	0.449	0.407	
936	936	BERT-large	bertKM	170	0.476	0.436	
937	937	BERT-large	CAL	170	0.453	0.446	
938	938	BERT-base	Entropy	170	0.342	0.210	
939	939	DeBERTa-base	CAL	170	0.418	0.353	
940	940	BERT-base	CAL	170	0.389	0.292	
941	941	DeBERTa-base	CAL	170	0.389	0.300	
942	942	RoBERTa-base	CAL	170	0.393	0.312	
943	943	RoBERTa-base	CAL	170	0.469	0.447	
944	944	DeBERTa-base	CAL	170	0.453	0.371	
945	945	BERT-base	bertKM	170	0.358	0.256	
946	946	RoBERTa-large	bertKM	170	0.478	0.392	
947	947	RoBERTa-base	BADGE	170	0.442	0.421	
948	948	DeBERTa-large	BADGE	170	0.520	0.493	
949	949	RoBERTa-base	bertKM	170	0.420	0.393	
950	950	BERT-base	BADGE	170	0.349	0.243	
951	951	DeBERTa-base	CAL	170	0.442	0.367	
952	952	DeBERTa-large	CAL	170	0.469	0.396	
953	953	DeBERTa-large	CAL	170	0.491	0.469	
954	954	BERT-base	CAL	170	0.384	0.307	
955	955	RoBERTa-base	CAL	170	0.451	0.443	
956	956	RoBERTa-large	CAL	170	0.407	0.350	
957	957	DeBERTa-large	Entropy	170	0.429	0.345	
958	958	BERT-base	Density	170	0.331	0.171	
959	959	RoBERTa-base	Density	170	0.349	0.231	
960	960	RoBERTa-large	ALPS	170	0.407	0.338	
961	961	DeBERTa-base	CAL	170	0.436	0.373	
962	962	DeBERTa-large	CAL	170	0.462	0.401	
963	963	BERT-large	CAL	170	0.433	0.353	
964	964	RoBERTa-large	Density	170	0.333	0.167	
965	965	DeBERTa-base	Entropy	170	0.402	0.320	
966	966	RoBERTa-large	CAL	170	0.567	0.574	
967	967	BERT-base	CAL	170	0.369	0.276	
968	968	RoBERTa-large	BADGE	170	0.407	0.359	
969	969	RoBERTa-base	CAL	170	0.447	0.394	
970	970	DeBERTa-base	CAL	170	0.404	0.316	
971	971	DeBERTa-large	CAL	170	0.553	0.526	
972	972	BERT-base	CAL	170	0.338	0.228	
973	973	DeBERTa-large	CAL	170	0.513	0.493	
974	974	RoBERTa-large	CAL	170	0.502	0.503	
975	975	RoBERTa-base	CAL	170	0.420	0.384	
976	976	BERT-base	CAL	170	0.360	0.238	
977	977	DeBERTa-large	CAL	170	0.396	0.305	
978	978	RoBERTa-large	CAL	170	0.509	0.497	
979	979	BERT-large	CAL	170	0.416	0.338	
980	980	DeBERTa-large	Density	170	0.331	0.168	
981	981	DeBERTa-large	CAL	170	0.453	0.401	
982	982	DeBERTa-base	ALPS	170	0.438	0.377	
983	983	RoBERTa-base	CAL	170	0.378	0.285	
984	984	RoBERTa-base	CAL	170	0.493	0.491	
985	985	BERT-large	CAL	170	0.411	0.319	
986	986	BERT-base	CAL	170	0.371	0.281	
987	987	BERT-base	CAL	170	0.376	0.273	
988	988	RoBERTa-base	CAL	170	0.476	0.447	
989	989	DeBERTa-large	CAL	170	0.424	0.357	
990	990	BERT-base	BADGE	180	0.373	0.288	
991	991	BERT-base	CAL	180	0.396	0.318	
992	992	DeBERTa-large	Density	180	0.331	0.168	
993	993	BERT-large	CAL	180	0.444	0.363	
994	994	BERT-large	CAL	180	0.436	0.382	
995	995	BERT-large	CAL	180	0.411	0.336	
996	996	BERT-large	CAL	180	0.429	0.344	
997	997	DeBERTa-base	CAL	180	0.447	0.364	
998	998	BERT-large	ALPS	180	0.382	0.277	
999	999	DeBERTa-large	Entropy	180	0.442	0.364	
1000	1000	DeBERTa-base	Density	180	0.349	0.214	
1001	1001	BERT-large	Density	180	0.347	0.216	
1002	1002	BERT-large	CAL	180	0.447	0.372	
1003	1003	DeBERTa-base	CAL	180	0.440	0.362	
1004	1004	BERT-base	Density	180	0.333	0.172	
1005	1005	BERT-large	bertKM	180	0.427	0.355	
1006	1006	BERT-large	Entropy	180	0.362	0.235	
1007	1007	BERT-large	CAL	180	0.464	0.438	
1008	1008	DeBERTa-large	CAL	180	0.564	0.559	
1009	1009	BERT-large	CAL	180	0.444	0.379	
1010	1010	DeBERTa-large	ALPS	180	0.560	0.552	
1011	1011	BERT-base	CAL	180	0.371	0.266	
